reaction_id,reaction_name,reaction_type,gene_reaction_rule,n_genes,n_metabolites,compartments,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,gene_ec_codes,met_bigg_id,is_blocked
R482,IPS phospholipase C,metabolic,YALI1D23128g,1,4,C_er,False,,False,False,False,False,False,False,,,True
R483,IPS phospholipase C,metabolic,YALI1D23128g,1,4,C_er,False,,False,False,False,False,False,False,,,True
R484,IPS phospholipase C,metabolic,YALI1D23128g,1,4,C_er,False,,False,False,False,False,False,False,,,True
R485,IPS phospholipase C,metabolic,YALI1D23128g,1,4,C_er,False,,False,False,False,False,False,False,,,True
R486,IPS phospholipase C,metabolic,YALI1D23128g,1,4,C_er,False,,False,False,False,False,False,False,,,True
R487,isocitrate dehydrogenase (NAD+),metabolic,YALI1E06015g and YALI1D08082g,2,6,C_mi,True,"metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",False,False,True,True,False,False,,,False
R488,isocitrate dehydrogenase (NADP),metabolic,YALI1F06197g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,False,False,False,,,False
R489,"isocitrate dehydrogenase (NADP+), peroxisomal",metabolic,YALI1F06197g,1,5,C_pe,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,False,False,False,,,False
R490,isocitrate lyase,metabolic,YALI1C24124g or YALI1F39620g,2,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,False,False,False,,,False
R491,isoleucine transaminase,metabolic,YALI1D01431g,1,4,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",False,True,True,True,False,False,,,True
R492,isoleucine transaminase,metabolic,YALI1D01431g,1,4,C_mi,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",False,True,True,True,False,False,,,False
R493,isoleucyl-tRNA synthetase,metabolic,YALI1A00309g,1,6,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R494,isoleucyl-tRNA synthetase,metabolic,YALI1C15180g,1,6,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R495,isopentenyl-diphosphate D-isomerase,metabolic,YALI1F06018g,1,2,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R496,itaconate-CoA ligase (ADP-forming),metabolic,YALI1D05873g and YALI1E28575g,2,6,C_mi,False,,False,False,False,False,False,False,,,True
R497,ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate),metabolic,YALI1D03952g,1,5,C_mi,False,,False,False,False,False,False,False,,,False
R498,kynureninase,metabolic,YALI1B29867g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R499,kynurenine 3-monooxygenase,metabolic,YALI1D12493g,1,7,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R500,L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase,metabolic,YALI1B12993g,1,6,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,,,True
R501,L-4-hydroxyglutamate semialdehyde dehydrogenase,metabolic,YALI1B12993g,1,6,C_mi,False,,False,False,False,False,False,False,,,True
R502,L-alanine transaminase,metabolic,YALI1D08125g,1,4,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R503,L-allo-threonine aldolase,metabolic,YALI1A22440g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,,,True
R504,L-allo-threonine dehydrogenase,metabolic,YALI1C09773g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,,,True
R506,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,metabolic,YALI1B03198g or YALI1F36966g,2,4,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",False,True,True,True,False,False,,,True
R507,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,metabolic,YALI1B03198g or YALI1F36966g,2,4,C_mi,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",False,True,True,True,False,False,,,True
R508,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,metabolic,YALI1B03198g or YALI1F36966g,2,4,C_pe,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",False,True,True,True,False,False,,,True
R509,L-hydroxyproline reductase (NADP),metabolic,YALI1B18955g,1,5,C_cy,False,,False,False,False,False,False,False,,,True
R510,L-lactaldehyde:NADP+ 1-oxidoreductase,metabolic,YALI1D09870g or YALI1D09034g or YALI1D15398g or YALI1F12666g or YALI1F32287g,5,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R511,L-serine deaminase,metabolic,YALI1E12987g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R512,L-serine dehydrogenase,metabolic,YALI1C09773g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R513,L-sorbitol dehydrogenase (L-sorbose-producing),metabolic,YALI1E15452g,1,5,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R514,L-threonine deaminase,metabolic,YALI1E12987g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R515,L-threonine deaminase,metabolic,YALI1D03047g,1,3,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R516,"L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)",metabolic,YALI1F33861g,1,3,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",False,True,True,True,False,False,,,False
R517,lactaldehyde dehydrogenase,metabolic,,0,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R518,lactoylglutathione lyase,metabolic,YALI1E28631g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R519,lanosterol synthase,metabolic,YALI1F06787g,1,2,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R520,leucine transaminase,metabolic,YALI1D01431g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R521,leucine transaminase,metabolic,YALI1D01431g,1,4,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R522,leucyl-tRNA synthetase,metabolic,YALI1E29319g,1,6,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R523,leucyl-tRNA synthetase,metabolic,YALI1F03527g,1,6,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R524,leukotriene A4 hydrolase,metabolic,YALI1F00472g,1,3,C_cy,False,,False,False,False,False,False,False,,,True
R525,leukotriene A4 hydrolase,metabolic,YALI1F00472g,1,3,C_nu,False,,False,False,False,False,False,False,,,True
R526,leukotriene A4 hydrolase,metabolic,YALI1F00472g,1,3,C_cy,False,,False,False,False,False,False,False,,,True
R527,leukotriene A4 hydrolase,metabolic,YALI1F00472g,1,3,C_nu,False,,False,False,False,False,False,False,,,True
R528,leukotriene A4 hydrolase,metabolic,YALI1F00472g,1,3,C_cy,False,,False,False,False,False,False,False,,,True
R529,leukotriene A4 hydrolase,metabolic,YALI1F00472g,1,3,C_nu,False,,False,False,False,False,False,False,,,True
R530,lysophosphatidylcholine acyltransferase,metabolic,,0,4,C_mm,False,,False,False,False,False,False,False,,,True
R531,lysyl-tRNA synthetase,metabolic,YALI1F21769g,1,6,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R532,lysyl-tRNA synthetase,metabolic,YALI1D30570g,1,6,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R533,malate dehydrogenase,metabolic,YALI1D20676g or YALI1E17214g,2,5,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R534,"malate dehydrogenase, cytoplasmic",metabolic,YALI1E17214g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R535,"malate dehydrogenase, peroxisomal",metabolic,YALI1D20676g or YALI1E17214g,2,5,C_pe,False,,False,False,False,False,False,False,,,False
R536,malate synthase,metabolic,YALI1D24249g or YALI1E18927g,2,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R537,malate synthase,metabolic,YALI1D24249g or YALI1E18927g,2,6,C_pe,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R538,malic enzyme (NADP),metabolic,YALI1E22303g,1,5,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R539,malonyl-CoA-ACP transacylase,metabolic,(YALI1F38317g and YALI1A20089g and YALI1C26939g and YALI1D18037g) or (YALI1D32594g and YALI1F37498g and YALI1E22262g),7,4,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R540,mannose-1-phosphate guanylyltransferase,metabolic,YALI1C08702g or YALI1E18171g,2,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,,,False
R541,mannose-6-phosphate isomerase,metabolic,YALI1B23834g,1,2,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,,,False
R542,methenyltetrahydrifikate cyclohydrolase,metabolic,YALI1E01589g or YALI1F38386g,2,4,C_mi,False,,False,False,False,False,False,False,,,True
R543,methenyltetrahydrofolate cyclohydrolase,metabolic,YALI1E01589g or YALI1F38386g,2,4,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R544,methionine adenosyltransferase,metabolic,YALI1B19079g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R545,methionine synthase,metabolic,YALI1E15659g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,,,False
R546,methionyl-tRNA formyltransferase,metabolic,YALI1F10110g,1,5,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R547,methionyl-tRNA synthetase,metabolic,YALI1F37354g,1,6,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R548,methionyl-tRNA synthetase,metabolic,YALI1D04566g,1,6,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R549,methylenetetrahydrofolate dehydrogenase (NAD),metabolic,YALI1B15928g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R550,methylenetetrahydrofolate dehydrogenase (NADP),metabolic,YALI1E01589g or YALI1F38386g,2,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R551,methylenetetrahydrofolate dehydrogenase (NADP),metabolic,YALI1E01589g or YALI1F38386g,2,4,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R552,methylisocitrate lyase,metabolic,YALI1C24124g or YALI1F39620g,2,3,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R553,mevalonate kinase (atp),metabolic,YALI1B21004g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R554,mevalonate kinase (ctp),metabolic,YALI1B21004g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R555,mevalonate kinase (gtp),metabolic,YALI1B21004g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R556,mevalonate kinase (UTP),metabolic,YALI1B21004g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R557,mevalonate pyrophoshate decarboxylase,metabolic,YALI1F08363g,1,6,C_cy,False,,False,False,False,False,False,False,,,False
R558,myo-inositol 1-phosphatase,metabolic,YALI1D05440g,1,4,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R559,myo-inositol-1-phosphate synthase,metabolic,YALI1B05798g,1,2,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R560,N-acetyl-g-glutamyl-phosphate reductase,metabolic,YALI1B22853g,1,6,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R561,N-acetylglucosamine-6-phosphate synthase,metabolic,YALI1D25450g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R562,N-acteylglutamate synthase,metabolic,YALI1B21356g or YALI1E16002g,2,5,C_mi,False,,False,False,False,False,False,False,,,True
R563,N-formyl-L-kynurenine amidohydrolase,metabolic,YALI1E34072g,1,5,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",False,True,True,True,False,False,,,False
R564,NAD diphosphatase,metabolic,YALI1F11635g,1,5,C_pe,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R565,NAD kinase,metabolic,YALI1E28545g or YALI1E32908g,2,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R566,NAD kinase,metabolic,YALI1E28545g or YALI1E32908g or YALI1E21312g,3,5,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R567,NAD nucleosidase nuclear,metabolic,YALI1D26320g or YALI1D02416g or YALI1F15334g,3,5,C_nu,False,,False,False,False,False,False,False,,,True
R568,NAD synthase,metabolic,YALI1A21156g,1,9,C_cy,False,,False,False,False,False,False,False,,,True
R569,NAD synthase,metabolic,YALI1A21156g,1,9,C_nu,False,,False,False,False,False,False,False,,,True
R570,"NADH dehydrogenase, cytosolic/mitochondrial",transport,YALI1A21711g and YALI1B00908g and YALI1B19507g and YALI1B26679g and YALI1C04281g and YALI1D00766g and YALI1D06302g and YALI1D07089g and YALI1D09203g and YALI1D18037g and YALI1D24109g and YALI1D32550g and YALI1E27218g and YALI1E37603g and YALI1F01456g and YALI1F03371g and YALI1F09003g and YALI1F22993g and YALI1F24343g and YALI1M00056g and YALI1M00064g and YALI1M00296g and YALI1M00335g and YALI1M00338r and YALI1M00458g and YALIfMp29 and YALI1A21711g and YALI1B00908g and YALI1B19507g and YALI1B26679g and YALI1C04281g and YALI1D00766g and YALI1D06302g and YALI1D07089g and YALI1D09203g and YALI1D18037g and YALI1D24109g and YALI1D32550g and YALI1E06573g and YALI1E27218g and YALI1E37603g and YALI1F01456g and YALI1F03371g and YALI1F09003g and YALI1F22993g and YALI1F24343g and YALI1F32476g,28,5,"C_cy,C_mi",True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,,False
R571,NADH kinase,metabolic,YALI1E28545g or YALI1E32908g,2,5,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",False,True,True,True,False,False,,,True
R572,NADH kinase mitochondrial,metabolic,YALI1E28545g or YALI1E32908g or YALI1E21312g,3,5,C_mi,False,,False,False,False,False,False,False,,,True
R573,NADH:ubiquinone oxidoreductase,metabolic,YALI1F32476g,1,5,C_mi,True,"kegg.reaction,keggr,metanetx.reaction",False,True,True,False,False,False,,,True
R574,NAPRtase,metabolic,YALI1B00214g,1,5,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R575,NAPRtase,metabolic,YALI1B00214g,1,5,C_mi,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R576,nicotinamidase,metabolic,YALI1A22129g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R577,nicotinamide N-methyltransferase,metabolic,YALI1A09408g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
